"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
1,US,S,US D0823882 S,119-995-131-766-553,2018-07-24,2018,US 201629561884 F,2016-04-20,US 201629561884 F,2016-04-20,Display screen or portion thereof with a graphical user interface,,SORENSON IP HOLDINGS LLC,GILL JARRET;;GOODRICH ISAAC;;PINTUS ALICE VIOLA;;MONGE ELIE;;FONG SHANNON,SMART DESIGN LLC (2016-04-06);;SORENSON IP HOLDINGS LLC (2017-01-03);;SORENSON COMMUNICATIONS INC (2016-04-13),https://lens.org/119-995-131-766-553,Design Right,no,0,15,1,1,0,,,1404;;D14/487,0,0,,,,ACTIVE
2,US,S,US D0822691 S,061-211-876-990-903,2018-07-10,2018,US 201629561896 F,2016-04-20,US 201629561896 F,2016-04-20,Display screen with a graphical user interface for a video communication device,,SORENSON IP HOLDINGS LLC,STRINGHAM DOUGLAS;;GILL JARRET;;GOODRICH ISAAC;;PINTUS ALICE VIOLA;;MONGE ELIE;;FONG SHANNON,SMART DESIGN LLC (2016-04-06);;SORENSON IP HOLDINGS LLC (2017-01-03);;SORENSON COMMUNICATIONS INC (2016-04-18),https://lens.org/061-211-876-990-903,Design Right,no,0,12,1,1,0,,,1404;;D14/486,0,0,,,,ACTIVE
3,US,B2,US 10931916 B2,046-742-803-042-119,2021-02-23,2021,US 201916392624 A,2019-04-24,US 201916392624 A,2019-04-24,"Apparatus, method and computer-readable medium for automatically adjusting the brightness of a videophone visual indicator","A videophone apparatus and a method for automatically adjusting a videophone visual indicator are provided. The videophone includes a camera unit with an imager. Data from the imager and imager data processed by an image signal processor may be converted into a value that can be compared to a scale correlating to a brightness condition of an area in which the imager is located, allowing the brightness condition to be determined. The visual indicators of the videophone can be set to illuminate based upon the determined brightness condition. Thus, the brightness condition of a room can be determined using components already found on the videophone, without the need for additional sensors, hardware or software that increase the cost and complexity of the videophone.",SORENSON IP HOLDINGS LLC,GOODRICH ISAAC;;GILES BRENT;;GILL JARRET;;LASSCHE STEVE;;DAVIES BRIAN;;SHIELDS RICHARD;;LARSEN JEREMY,SORENSON IP HOLDINGS LLC (2021-10-08),https://lens.org/046-742-803-042-119,Granted Patent,yes,44,0,2,2,0,G08B5/36;;G08B5/36;;H04N7/142;;H04N7/142;;H04M1/576;;H04M1/72454;;H04M1/72478;;H04M2250/52;;H04N5/58;;H04N5/58;;H04N7/147;;H04N7/147;;H04N2007/145,H04N7/14;;G08B5/36;;H04M1/57;;H04N5/58,,0,0,,,,ACTIVE
4,US,A1,US 2020/0344446 A1,061-642-242-615-049,2020-10-29,2020,US 201916392624 A,2019-04-24,US 201916392624 A,2019-04-24,"Apparatus, Method and Computer-Readable Medium for Automatically Adjusting the Brightness of a Videophone Visual Indicator","A videophone apparatus and a method for automatically adjusting a videophone visual indicator are provided. The videophone includes a camera unit with an imager. Data from the imager and imager data processed by an image signal processor may be converted into a value that can be compared to a scale correlating to a brightness condition of an area in which the imager is located, allowing the brightness condition to be determined. The visual indicators of the videophone can be set to illuminate based upon the determined brightness condition. Thus, the brightness condition of a room can be determined using components already found on the videophone, without the need for additional sensors, hardware or software that increase the cost and complexity of the videophone.",SORENSON COMMUNICATIONS LLC,GOODRICH ISAAC;;GILES BRENT;;GILL JARRET;;LASSCHE STEVE;;DAVIES BRIAN;;SHIELDS RICHARD;;LARSEN JEREMY,SORENSON IP HOLDINGS LLC (2021-10-08),https://lens.org/061-642-242-615-049,Patent Application,yes,0,3,2,2,0,G08B5/36;;G08B5/36;;H04N7/142;;H04N7/142;;H04M1/576;;H04M1/72454;;H04M1/72478;;H04M2250/52;;H04N5/58;;H04N5/58;;H04N7/147;;H04N7/147;;H04N2007/145,H04N7/14;;G08B5/36;;H04N5/58,,0,0,,,,ACTIVE
5,US,S,US D0823884 S,092-787-540-950-576,2018-07-24,2018,US 201629561901 F,2016-04-20,US 201629561901 F,2016-04-20,Display screen or portion thereof with a graphical user interface,,SORENSON IP HOLDINGS LLC,STRINGHAM DOUGLAS;;GILL JARRET;;GOODRICH ISAAC;;WALKER MERLE;;PINTUS ALICE VIOLA;;MONGE ELIE;;FONG SHANNON,SMART DESIGN LLC (2016-04-06);;SORENSON IP HOLDINGS LLC (2017-01-03);;SORENSON COMMUNICATIONS INC (2016-04-18),https://lens.org/092-787-540-950-576,Design Right,no,0,50,1,1,0,,,1404;;D14/487;;D14/492,0,0,,,,ACTIVE
6,US,S,US D0823883 S,032-735-417-108-307,2018-07-24,2018,US 201629561894 F,2016-04-20,US 201629561894 F,2016-04-20,Display screen or portion thereof with a graphical user interface,,SORENSON IP HOLDINGS LLC,STRINGHAM DOUGLAS;;GILL JARRET;;GOODRICH ISAAC;;WALKER MERLE;;PINTUS ALICE VIOLA;;MONGE ELIE;;FONG SHANNON,SMART DESIGN LLC (2016-04-06);;SORENSON IP HOLDINGS LLC (2017-01-03);;SORENSON COMMUNICATIONS INC (2016-04-18),https://lens.org/032-735-417-108-307,Design Right,no,0,26,1,1,0,,,1404;;D14/487,0,0,,,,ACTIVE
