"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
11,DE,D1,DE 69412681 D1,113-291-674-695-989,1998-10-01,1998,DE 69412681 T,1994-04-11,IT VI930055 A;;IT VI930078 U,1993-04-13,"Ein Behälter zur Befeuchtung von Gefässen mit Blumen und Pflanzen und Gefässen, die Blumen bzw. Pflanzen befeuchten können","A container (1) made for instance of ceramic, terracotta, or plastic material, is capable of supporting conventional vessels (4) by means of a plate (3) which is provided with openings. The vessels have a top peripheral border (5) which protrudes with respect to the peripheral border of the container so that the vessels are raised from the bottom of the container. Water is placed at the bottom of the container, some strips of felt (9) or similar absorbing material is inserted into the vessel and reaches the bottom of the container so that water is transferred to the soil by capillary action and also by evaporation. The containers consist of three compartments; the upper compartment (7) containing the soil, the lower compartment (6) containing the water, and an intermediate compartment (24) forming an air chamber. The walls (the container (1), the plate (3), and the vessel(s) [4]) containing the air chamber (24) act as an evaporation barrier. As water evaporates from the reservoir (6) it condenses along the walls containing the air chamber (24). Water is thereby reclaimed by the reservoir or is absorbed by the soil in the upper chamber (7). <IMAGE>",GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,,https://lens.org/113-291-674-695-989,Granted Patent,no,0,0,7,13,0,A01G27/04;;A01G27/04,A01G27/04,,0,0,,,,EXPIRED
12,IT,A1,IT VI930055 A1,006-260-059-733-022,1994-10-13,1994,IT VI930055 A,1993-04-13,IT VI930055 A,1993-04-13,SISTEMA DI UMIDIFICAZIONE AUTOMATICA PER VASI DI FIORI O PIANTE A MEZZO DI FETTUCCE DI FELTRO INSERITE NELLA TERRA E PESCANTI,,GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,,https://lens.org/006-260-059-733-022,Patent Application,no,0,0,3,13,0,,A01F/,,0,0,,,,EXPIRED
13,IT,A0,IT VI930055 A0,107-315-130-783-514,1993-04-13,1993,IT VI930055 A,1993-04-13,IT VI930055 A,1993-04-13,SISTEMA DI UMIDIFICAZIONE AUTOMATICA PER VASI DI FIORI O PIANTE A MEZZO DI FETTUCCE DI FELTRO INSERITE NELLA TERRA E PESCANTI L'ACQUA ENTRO UN ORIGINALE CONTENITORE,,GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,,https://lens.org/107-315-130-783-514,Patent Application,no,0,0,3,13,0,,A01F/,,0,0,,,,EXPIRED
14,AT,T1,AT E170036 T1,143-215-326-223-997,1998-09-15,1998,AT 94200969 T,1994-04-11,IT VI930055 A;;IT VI930078 U,1993-04-13,"EIN BEHÄLTER ZUR BEFEUCHTUNG VON GEFÄSSEN MIT BLUMEN UND PFLANZEN UND GEFÄSSEN, DIE BLUMEN BZW. PFLANZEN BEFEUCHTEN KÖNNEN","A container (1) made for instance of ceramic, terracotta, or plastic material, is capable of supporting conventional vessels (4) by means of a plate (3) which is provided with openings. The vessels have a top peripheral border (5) which protrudes with respect to the peripheral border of the container so that the vessels are raised from the bottom of the container. Water is placed at the bottom of the container, some strips of felt (9) or similar absorbing material is inserted into the vessel and reaches the bottom of the container so that water is transferred to the soil by capillary action and also by evaporation. The containers consist of three compartments; the upper compartment (7) containing the soil, the lower compartment (6) containing the water, and an intermediate compartment (24) forming an air chamber. The walls (the container (1), the plate (3), and the vessel(s) [4]) containing the air chamber (24) act as an evaporation barrier. As water evaporates from the reservoir (6) it condenses along the walls containing the air chamber (24). Water is thereby reclaimed by the reservoir or is absorbed by the soil in the upper chamber (7). <IMAGE>",GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,GARDNER TERRY;;PERAZZOLO REMIGIO;;GRILLO JOSEPH PETER;;WILSON EARNEST L,,https://lens.org/143-215-326-223-997,Granted Patent,no,0,0,7,13,0,A01G27/04;;A01G27/04,A01G27/04,,0,0,,,,DISCONTINUED
15,US,A1,US 2014/0370437 A1,071-246-552-392-168,2014-12-18,2014,US 201313921002 A,2013-06-18,US 201313921002 A,2013-06-18,Production of Latex using a Wipe Film Evaporator,A process is disclosed for making a resin emulsion suitable for use in forming toner particles including using a wiped film evaporator for removing residual solvents.,XEROX CORP,GRILLO AMY A;;QIU SHIGANG;;NGUYEN PETER V;;CHENG CHIEH-MIN,XEROX CORPORATION (2013-06-18),https://lens.org/071-246-552-392-168,Patent Application,yes,3,0,2,2,0,G03G9/08755;;G03G9/08755;;G03G9/0804;;G03G9/0804,G03G9/08,430/137.1,0,0,,,,ACTIVE
16,US,B2,US 9223238 B2,012-123-659-113-384,2015-12-29,2015,US 201313921002 A,2013-06-18,US 201313921002 A,2013-06-18,Production of latex using a wipe film evaporator,A process is disclosed for making a resin emulsion suitable for use in forming toner particles including using a wiped film evaporator for removing residual solvents.,XEROX CORP,GRILLO AMY A;;QIU SHIGANG;;NGUYEN PETER V;;CHENG CHIEH-MIN,XEROX CORPORATION (2013-06-18),https://lens.org/012-123-659-113-384,Granted Patent,yes,3,0,2,2,0,G03G9/08755;;G03G9/08755;;G03G9/0804;;G03G9/0804,G03G9/087;;G03G9/08,,0,0,,,,ACTIVE
17,US,A1,US 2015/0141572 A1,142-299-155-389-558,2015-05-21,2015,US 201314085588 A,2013-11-20,US 201314085588 A,2013-11-20,LATEX FORMATION PROCESS COMPRISING APROTIC SOLVENT,"A process includes dissolving a first polymer in an aprotic solvent, absent a protic organic solvent, to form a polymer solution, neutralizing acidic residues present in the first polymer by adding a neutralizing agent to the polymer solution, contacting the polymer solution with water to form a latex, removing the aprotic solvent from the latex, capturing the removed aprotic solvent as recycled solvent, and dissolving a second polymer with the recycled solvent.",XEROX CORP,LI SHIGENG;;QIU SHIGANG S;;NGUYEN PETER;;GRILLO AMY;;CHENG CHIEH-MIN,XEROX CORPORATION (2013-11-18),https://lens.org/142-299-155-389-558,Patent Application,yes,0,0,2,2,0,C08J3/07;;G03G9/0804;;G03G9/08755;;G03G9/08795;;G03G9/08797;;C08J3/05;;C08J2367/00;;C08J3/05;;C08J2367/00;;G03G9/08797;;C08J3/07;;G03G9/08755;;G03G9/08795;;G03G9/0804,C08J3/00;;C08J3/05,524/599;;524/501,0,0,,,,DISCONTINUED
18,JP,A,JP 2015101723 A,018-567-245-952-220,2015-06-04,2015,JP 2014224958 A,2014-11-05,US 201314085588 A,2013-11-20,LATEX FORMATION PROCESS COMPRISING APROTIC SOLVENT,"PROBLEM TO BE SOLVED: To provide a process for producing polymer resin emulsions useful in preparing toner particles, which is a phase inversion emulsification process with aprotic solvents to facilitate solvent recycle.SOLUTION: A process for producing polymer resin emulsions by a phase inversion emulsification process includes: dissolving a first polymer in an aprotic solvent, not having a protic organic solvent, to form a polymer solution; neutralizing acidic residues present in the first polymer by adding a neutralizing agent to the polymer solution; contacting the polymer solution with water to form a latex; removing the aprotic solvent from the latex; capturing the removed aprotic solvent as a recycled solvent; and dissolving a second polymer in the recycled solvent.",XEROX CORP,LI SHIGENG;;SHIGANG S QIU;;PETER NGUYEN;;AMY GRILLO;;TI-MING CHENG,,https://lens.org/018-567-245-952-220,Patent Application,no,0,2,2,2,0,C08J3/07;;G03G9/0804;;G03G9/08755;;G03G9/08795;;G03G9/08797;;C08J3/05;;C08J2367/00;;C08J3/05;;C08J2367/00;;G03G9/08797;;C08J3/07;;G03G9/08755;;G03G9/08795;;G03G9/0804,C08J3/07;;G03G9/087,,0,0,,,,PENDING
19,US,A1,US 2015/0286156 A1,046-458-660-458-388,2015-10-08,2015,US 201414245926 A,2014-04-04,US 201414245926 A,2014-04-04,ROBUST PHASE INVERSION EMULSIFICATION PROCESS FOR POLYESTER LATEX PRODUCTION,"The disclosure provides robust phase inversion emulsification (PIE) processes, which produces polyester latex particles having particle size distributions with high centering capability indexes (Cpk), for the preparation of toners of good quality.",XEROX CORP,LI SHIGENG;;QIU SHIGANG;;NGUYEN PETER VAN;;GRILLO AMY AVOLIA;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-04-04),https://lens.org/046-458-660-458-388,Patent Application,yes,1,0,3,3,0,G03G9/0819;;G03G9/0819;;G03G9/0804;;G03G9/0804;;G03G9/08795;;G03G9/08795;;G03G9/08797;;G03G9/08797,G03G9/08,,0,0,,,,ACTIVE
20,US,A1,US 2016/0246191 A1,084-453-021-837-010,2016-08-25,2016,US 201615142686 A,2016-04-29,US 201615142686 A;;US 201414245926 A,2014-04-04,ROBUST PHASE INVERSION EMULSIFICATION PROCESS FOR POLYESTER LATEX PRODUCTION,"The disclosure provides robust phase inversion emulsification (PIE) processes, which produces polyester latex particles having particle size distributions with high centering capability indexes (Cpk), for the preparation of toners of good quality.",XEROX CORP,LI SHIGENG;;QIU SHIGANG;;NGUYEN PETER VAN;;GRILLO AMY AVOLIA;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-04-04),https://lens.org/084-453-021-837-010,Patent Application,yes,1,0,3,3,0,G03G9/0819;;G03G9/0819;;G03G9/0804;;G03G9/0804;;G03G9/08795;;G03G9/08795;;G03G9/08797;;G03G9/08797,G03G9/08,,0,0,,,,DISCONTINUED
