"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
1,US,A1,US 2019/0166408 A1,074-752-306-417-72X,2019-05-30,2019,US 201916261834 A,2019-01-30,US 201916261834 A;;US 201715628321 A;;US 201762441823 P,2017-01-03,Method and Device for Determining Redress Measures for TV Service Outages Based on Impact Analysis,"Techniques for use in determining redress measures for a television (TV) service outage based on impact analysis are described. A TV service outage may be associated with a TV system apparatus including a TV user interface (UI). In one illustrative example, one or more subscribers impacted by the TV service outage are determined. An impact score is determined for each one of the subscribers. A redress measure for each one of the subscribers is then determined in accordance with their corresponding impact scores. An impacted subscriber and/or an impact score may be determined based at least in part on subscriber TV usage data or subscriber TV UI usage data.",SYNAMEDIA LTD,GORRETTA STEVEN CARL;;EPSTEIN STEVEN JASON;;BLATT MARCELO;;DARSHAN EZRA,,https://lens.org/074-752-306-417-72X,Patent Application,yes,0,0,4,4,0,H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04N21/41265;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/41265;;G06Q30/00,H04N21/658;;G06Q30/00;;H04H20/12;;H04H60/33;;H04H60/66;;H04N21/258;;H04N21/442;;H04N21/84,,0,0,,,,ACTIVE
2,US,B2,US 10250950 B2,129-077-833-006-591,2019-04-02,2019,US 201715628321 A,2017-06-20,US 201715628321 A;;US 201762441823 P,2017-01-03,Method and device for determining redress measures for TV service outages based on impact analysis,"Techniques for use in determining redress measures for a television (TV) service outage based on impact analysis are described. A TV service outage may be associated with a TV system apparatus including a TV user interface (UI). In one illustrative example, one or more subscribers impacted by the TV service outage are determined. An impact score is determined for each one of the subscribers. A redress measure for each one of the subscribers is then determined in accordance with their corresponding impact scores. An impacted subscriber and/or an impact score may be determined based at least in part on subscriber TV usage data or subscriber TV UI usage data.",SYNAMEDIA LTD,GORRETTA STEVEN CARL;;EPSTEIN STEVEN JASON;;BLATT MARCELO;;DARSHAN EZRA,CISCO TECHNOLOGY INC (2017-10-20);;SYNAMEDIA LIMITED (2018-10-28),https://lens.org/129-077-833-006-591,Granted Patent,yes,7,1,4,4,0,H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04N21/41265;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/41265;;G06Q30/00,H04N21/658;;G06Q30/00;;G06Q30/02;;H04H20/12;;H04H60/33;;H04H60/66;;H04N21/222;;H04N21/258;;H04N21/41;;H04N21/422;;H04N21/442;;H04N21/84,,0,0,,,,ACTIVE
3,US,B2,US 10575066 B2,074-126-749-707-146,2020-02-25,2020,US 201916261834 A,2019-01-30,US 201916261834 A;;US 201715628321 A;;US 201762441823 P,2017-01-03,Method and device for determining redress measures for TV service outages based on impact analysis,"Techniques for use in determining redress measures for a television (TV) service outage based on impact analysis are described. A TV service outage may be associated with a TV system apparatus including a TV user interface (UI). In one illustrative example, one or more subscribers impacted by the TV service outage are determined. An impact score is determined for each one of the subscribers. A redress measure for each one of the subscribers is then determined in accordance with their corresponding impact scores. An impacted subscriber and/or an impact score may be determined based at least in part on subscriber TV usage data or subscriber TV UI usage data.",SYNAMEDIA LTD,GORRETTA STEVEN CARL;;EPSTEIN STEVEN JASON;;BLATT MARCELO;;DARSHAN EZRA,,https://lens.org/074-126-749-707-146,Granted Patent,yes,9,0,4,4,0,H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04N21/41265;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/41265;;G06Q30/00,H04N21/658;;G06Q10/00;;G06Q30/00;;G06Q30/02;;H04H20/12;;H04H60/33;;H04H60/66;;H04N21/222;;H04N21/258;;H04N21/41;;H04N21/422;;H04N21/442;;H04N21/84,,0,0,,,,ACTIVE
4,US,A1,US 2018/0192157 A1,173-179-896-576-172,2018-07-05,2018,US 201715628321 A,2017-06-20,US 201715628321 A;;US 201762441823 P,2017-01-03,Method and Device for Determining Redress Measures for TV Service Outages Based in Impact Analysis,"Techniques for use in determining redress measures for a television (TV) service outage based on impact analysis are described. A TV service outage may be associated with a TV system apparatus including a TV user interface (UI). In one illustrative example, one or more subscribers impacted by the TV service outage are determined. An impact score is determined for each one of the subscribers. A redress measure for each one of the subscribers is then determined in accordance with their corresponding impact scores. An impacted subscriber and/or an impact score may be determined based at least in part on subscriber TV usage data or subscriber TV UI usage data.",CISCO TECH INC,GORRETTA STEVEN CARL;;EPSTEIN STEVEN JASON;;BLATT MARCELO;;DARSHAN EZRA,CISCO TECHNOLOGY INC (2017-10-20);;SYNAMEDIA LIMITED (2018-10-28),https://lens.org/173-179-896-576-172,Patent Application,yes,0,2,4,4,0,H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04N21/41265;;H04N21/6582;;H04N21/25891;;H04N21/442;;H04N21/84;;H04N21/222;;H04N21/4222;;G06Q30/0225;;H04H20/12;;H04H60/33;;H04H60/66;;G06Q10/20;;G06Q30/016;;H04N21/41265;;G06Q30/00,H04N21/658;;H04N21/258;;H04N21/442;;H04N21/84,,0,0,,,,ACTIVE
